"X","Suburb","Address","Price","Baths","Beds","DistanceTime.min.","Distance.km.","Status","Date"
268,"Aberdeen","17 Cooinda Crescent, Dubbo","$163,000",1,3,178.466666666667,251.816,"Sold","07 Jan 2019"
269,"Lockhart","6 Dudauman street, Stockinbingal","$130,000",1,3,319.516666666667,519.498,"Sold","07 Jan 2019"
270,"Pooncarie","61 Cowabbie Street, Coolamon","$105,000",1,3,703,1137.758,"Sold","07 Jan 2019"
271,"Broken Hill","99 Cassia Road, Leeton","$100,000",1,3,747.5,1126.84,"Sold","07 Jan 2019"
272,"Coonamble","37 Steel, Corowa","$158,000",1,3,371.333333333333,517.207,"Sold","02 Jan 2019"
273,"Broken Hill","196 Ferguson Street, Glen Innes","$170,000",1,2,747.5,1126.84,"Sold","01 Jan 2019"
274,"South Grafton","13998 Guyra Road, Tingha","$83,000",1,2,380.516666666667,597.104,"Sold","01 Jan 2019"
275,"Turramurra","134 Warren Road, Gilgandra","$116,000",1,3,26.5666666666667,16.786,"Sold","31 Dec 2018"
276,"Broken Hill","Address available on request, Woombah","$147,000",1,1,747.5,1126.84,"Sold","27 Dec 2018"
277,"Coonamble","53 Cunningham Street, Bingara","$163,000",1,2,371.333333333333,517.207,"Sold","24 Dec 2018"
278,"Broken Hill","30 Green Street, West Tamworth","$150,000",1,3,747.5,1126.84,"Sold","24 Dec 2018"
279,"Scone","41 Layton Street, Illabo","$125,000",1,3,191.116666666667,265.882,"Sold","24 Dec 2018"
280,"Kooringal","55 Park Street, Ganmain","$133,000",1,2,275,455.478,"Sold","22 Dec 2018"
281,"Broken Hill","64/340 Blackmans Point Road, Blackmans Point","$105,000",1,2,747.5,1126.84,"Sold","22 Dec 2018"
282,"Port Macquarie","29 Patterson Street, Forbes","$90,000",1,2,245.05,374.344,"Sold","22 Dec 2018"
283,"South Grafton","1 Kenny Drive, Tamworth","$140,000",1,4,380.516666666667,597.104,"Sold","21 Dec 2018"
284,"Winston Hills","353 Macauley Street, Hay","$115,000",1,3,11.8333333333333,8.122,"Sold","21 Dec 2018"
285,"Broken Hill","G6/9 Milpera Road, Green Point","$100,000",1,2,747.5,1126.84,"Sold","21 Dec 2018"
286,"Kelso","32 Wolfe Street, Nimmitabel","$100,000",1,4,147.9,180.4,"Sold","21 Dec 2018"
287,"Springfield","49/90 Seafront Circuit, Bonny Hills","$96,500",1,2,66.4333333333333,70.3,"Sold","21 Dec 2018"
288,"Cumnock","75 Hope St, Bourke","$57,500",1,2,234.65,297.163,"Sold","21 Dec 2018"
289,"Oberon","2 Moon Crescent, Parkes","$170,000",1,2,142.283333333333,162.662,"Sold","20 Dec 2018"
290,"Broken Hill","260 Sulphide Street, Broken Hill","$160,000",1,2,747.5,1126.84,"Sold","20 Dec 2018"
291,"Broken Hill","70 Pierce Street, Wellington","$145,000",1,2,747.5,1126.84,"Sold","20 Dec 2018"
292,"Broken Hill","Address available on request, Warren","$135,000",1,3,747.5,1126.84,"Sold","20 Dec 2018"
293,"Aberdeen","27 Petra Avenue, Tamworth","$130,000",1,2,178.466666666667,251.816,"Sold","20 Dec 2018"
294,"Lockhart","32-34 Chanter St, Berrigan","$125,000",1,1,319.516666666667,519.498,"Sold","20 Dec 2018"
295,"Pooncarie","26 Edward Street, Barraba","$122,000",1,3,703,1137.758,"Sold","20 Dec 2018"
296,"Broken Hill","22/17 Hall Street, Aberdeen","$90,000",1,2,747.5,1126.84,"Sold","20 Dec 2018"
297,"Coonamble","122 Ryan Lane, Broken Hill","$71,500",1,3,371.333333333333,517.207,"Sold","20 Dec 2018"
298,"Broken Hill","8 Turora Street, Moulamein","$60,000",1,3,747.5,1126.84,"Sold","20 Dec 2018"
299,"South Grafton","3024 Byrnes Road, Junee","$169,000",1,3,380.516666666667,597.104,"Sold","19 Dec 2018"
300,"Turramurra","82 Laidlaw Street, Boggabri","$165,000",1,2,26.5666666666667,16.786,"Sold","19 Dec 2018"
301,"Broken Hill","16 Chester Street, Barham","$145,000",1,3,747.5,1126.84,"Sold","19 Dec 2018"
302,"Coonamble","19 Crouch Street, Forbes","$120,000",1,3,371.333333333333,517.207,"Sold","19 Dec 2018"
303,"Broken Hill","6 Belmore Street, Cowra","$117,500",1,3,747.5,1126.84,"Sold","19 Dec 2018"
304,"Scone","51 Viking Street, Campsie","$100,000",1,2,191.116666666667,265.882,"Sold","19 Dec 2018"
305,"Kooringal","147 Rose Street, Wee Waa","$97,000",1,3,275,455.478,"Sold","19 Dec 2018"
306,"Broken Hill","631 Lane Lane, Broken Hill","$95,000",2,4,747.5,1126.84,"Sold","19 Dec 2018"
307,"Port Macquarie","12 Lyons Street, Rappville","$80,000",1,1,245.05,374.344,"Sold","19 Dec 2018"
308,"South Grafton","122 Jamieson Street, Broken Hill","$69,000",1,2,380.516666666667,597.104,"Sold","19 Dec 2018"
309,"Winston Hills","12 Charles  Street, Bendemeer","$57,500",1,1,11.8333333333333,8.122,"Sold","19 Dec 2018"
310,"Broken Hill","6/202 Cadell Street, East Albury","$122,500",1,2,747.5,1126.84,"Sold","18 Dec 2018"
311,"Kelso","153 Petrie Street, Tenterfield","$174,000",1,3,147.9,180.4,"Sold","17 Dec 2018"
312,"Springfield","114 Henderson Street, Inverell","$167,000",1,2,66.4333333333333,70.3,"Sold","17 Dec 2018"
313,"Cumnock","462 Lane Street, Broken Hill","$160,000",1,3,234.65,297.163,"Sold","17 Dec 2018"
314,"Oberon","Address available on request, Warren","$160,000",1,3,142.283333333333,162.662,"Sold","17 Dec 2018"
315,"Broken Hill","18 Armstrong Crescent, Dubbo","$120,000",1,3,747.5,1126.84,"Sold","17 Dec 2018"
316,"Broken Hill","38 Wolfram Street, Broken Hill","$70,000",1,4,747.5,1126.84,"Sold","17 Dec 2018"
317,"Broken Hill","29 Plumpton Road, Kooringal","$1,000",3,5,747.5,1126.84,"Sold","17 Dec 2018"
318,"Aberdeen","104 West Ave, Glen Innes","$160,000",1,3,178.466666666667,251.816,"Sold","16 Dec 2018"
319,"Lockhart","22 Watermain Street, Narrandera","$146,000",1,3,319.516666666667,519.498,"Sold","16 Dec 2018"
320,"Pooncarie","36 Middleton Avenue, Griffith","$169,000",1,3,703,1137.758,"Sold","14 Dec 2018"
321,"Broken Hill","Address available on request, Kyogle","$155,000",1,3,747.5,1126.84,"Sold","14 Dec 2018"
322,"Coonamble","108 Coromandel Street, Goulburn","$150,000",1,2,371.333333333333,517.207,"Sold","14 Dec 2018"
323,"Broken Hill","383 Clarinda Street, Parkes","$141,000",1,3,747.5,1126.84,"Sold","14 Dec 2018"
324,"South Grafton","27-29 Chanter St, Berrigan","$120,000",1,1,380.516666666667,597.104,"Sold","14 Dec 2018"
325,"Turramurra","54-56 Williams Street, Broken Hill","$120,000",1,5,26.5666666666667,16.786,"Sold","14 Dec 2018"
326,"Broken Hill","106/71 Rutleys Road, Wyee Point","$117,000",2,2,747.5,1126.84,"Sold","14 Dec 2018"
327,"Coonamble","3164 Summerland Way, Grevillia","$115,000",1,1,371.333333333333,517.207,"Sold","14 Dec 2018"
328,"Broken Hill","20 Jack Street, Inverell","$90,000",1,1,747.5,1126.84,"Sold","14 Dec 2018"
329,"Scone","24 Cherry Lane, Barraba","$45,000",1,2,191.116666666667,265.882,"Sold","14 Dec 2018"
330,"Kooringal","11 Gunn Street, Forbes","$172,500",1,3,275,455.478,"Sold","13 Dec 2018"
331,"Broken Hill","5 Bent Street, Berridale","$170,000",1,3,747.5,1126.84,"Sold","13 Dec 2018"
332,"Port Macquarie","92 Lawrence Street, Inverell","$160,000",1,3,245.05,374.344,"Sold","13 Dec 2018"
333,"South Grafton","26 Adelaide Street, Moree","$140,000",1,3,380.516666666667,597.104,"Sold","13 Dec 2018"
334,"Winston Hills","41 Bombala Street, Delegate","$85,000",2,2,11.8333333333333,8.122,"Sold","13 Dec 2018"
335,"Broken Hill","620 Beryl Street, Broken Hill","$67,000",1,3,747.5,1126.84,"Sold","13 Dec 2018"
336,"Kelso","12 Buchanan Street, Kandos","$165,000",1,2,147.9,180.4,"Sold","12 Dec 2018"
337,"Springfield","25 Ellengerah Street, Narromine","$122,000",1,3,66.4333333333333,70.3,"Sold","12 Dec 2018"
338,"Cumnock","62 Derby Street, Glen Innes","$175,000",1,3,234.65,297.163,"Sold","11 Dec 2018"
339,"Oberon","101 Binalong Street, Murrumburrah","$170,000",1,3,142.283333333333,162.662,"Sold","11 Dec 2018"
340,"Broken Hill","66 Maxwell Street, Wellington","$80,000",1,2,747.5,1126.84,"Sold","11 Dec 2018"
341,"Broken Hill","27 TINGIRA AVENUE, West Tamworth","$136,000",1,3,747.5,1126.84,"Sold","10 Dec 2018"
342,"Broken Hill","39 Vera Street, Corowa","$130,000",1,2,747.5,1126.84,"Sold","10 Dec 2018"
343,"Aberdeen","7 Lyne Street, Henty","$110,000",1,3,178.466666666667,251.816,"Sold","10 Dec 2018"
344,"Lockhart","33 Richmond Street, Woodenbong","$110,000",1,2,319.516666666667,519.498,"Sold","10 Dec 2018"
345,"Pooncarie","17 Elwin Street, Narrandera","$105,000",1,3,703,1137.758,"Sold","10 Dec 2018"
346,"Broken Hill","116 Myrtle Street, Gilgandra","$86,000",1,2,747.5,1126.84,"Sold","10 Dec 2018"
347,"Coonamble","42 Wollongough St, Ungarie","$85,000",1,3,371.333333333333,517.207,"Sold","10 Dec 2018"
348,"Broken Hill","91 Mertin Street, Bourke","$85,000",1,3,747.5,1126.84,"Sold","10 Dec 2018"
349,"South Grafton","2/18 Shailer Terrace, Euston","$163,000",1,2,380.516666666667,597.104,"Sold","07 Dec 2018"
350,"Turramurra","11 Paine Street, Portland","$157,500",1,3,26.5666666666667,16.786,"Sold","07 Dec 2018"
351,"Broken Hill","2/2 West Road, Buronga","$147,000",1,2,747.5,1126.84,"Sold","07 Dec 2018"
352,"Coonamble","242 Garnet St, Broken Hill","$135,000",1,3,371.333333333333,517.207,"Sold","07 Dec 2018"
353,"Broken Hill","D6/9 Milpera Road, Green Point","$121,000",1,2,747.5,1126.84,"Sold","07 Dec 2018"
354,"Scone","27 Marquet Street, Merriwa","$82,000",1,3,191.116666666667,265.882,"Sold","07 Dec 2018"
355,"Kooringal","32 Savoy Street, Barraba","$147,000",1,3,275,455.478,"Sold","06 Dec 2018"
356,"Broken Hill","162 Raye Street, Tolland","$141,000",1,3,747.5,1126.84,"Sold","06 Dec 2018"
357,"Port Macquarie","12 Dibbs Street, Wellington","$135,000",1,3,245.05,374.344,"Sold","06 Dec 2018"
358,"South Grafton","10 Bollinger Street, Parkes","$132,000",1,3,380.516666666667,597.104,"Sold","06 Dec 2018"
359,"Winston Hills","506 Radium Street, Broken Hill","$122,000",1,3,11.8333333333333,8.122,"Sold","06 Dec 2018"
360,"Broken Hill","10 Leaburn Avenue, Batlow","$105,000",1,2,747.5,1126.84,"Sold","06 Dec 2018"
361,"Kelso","30/112-122 Dry Dock Road, Tweed Heads South","$10,000",1,2,147.9,180.4,"Sold","06 Dec 2018"
362,"Springfield","141/186 Chinderah Bay Road, Chinderah","$10,000",2,2,66.4333333333333,70.3,"Sold","06 Dec 2018"
363,"Cumnock","114/192 Piggabeen Road, Tweed Heads West","$10,000",1,3,234.65,297.163,"Sold","06 Dec 2018"
364,"Oberon","site 20 Myola Caravan Park, Myola","$155,000",1,1,142.283333333333,162.662,"Sold","05 Dec 2018"
365,"Broken Hill","32 East Street, Dubbo","$152,000",1,3,747.5,1126.84,"Sold","05 Dec 2018"
366,"Broken Hill","48 Alcheringa Street, Dubbo","$150,000",1,3,747.5,1126.84,"Sold","05 Dec 2018"
367,"Broken Hill","35 Mica Street, Broken Hill","$110,000",1,3,747.5,1126.84,"Sold","05 Dec 2018"
368,"Aberdeen","2-6 Hebden Street, Yanco","$165,000",1,2,178.466666666667,251.816,"Sold","04 Dec 2018"
369,"Lockhart","45 Mahonga Street, Jerilderie","$150,000",2,3,319.516666666667,519.498,"Sold","04 Dec 2018"
370,"Pooncarie","2348 Clarence Way, Upper Copmanhurst","$150,000",1,3,703,1137.758,"Sold","04 Dec 2018"
371,"Broken Hill","303 Sulphide Street, Broken Hill","$84,500",1,3,747.5,1126.84,"Sold","04 Dec 2018"
372,"Coonamble","78 Wambat Street, Forbes","$173,000",1,2,371.333333333333,517.207,"Sold","03 Dec 2018"
373,"Broken Hill","12 Illabo Road, Junee","$169,000",1,3,747.5,1126.84,"Sold","03 Dec 2018"
374,"South Grafton","185 Hume Street, Corowa","$160,000",1,3,380.516666666667,597.104,"Sold","03 Dec 2018"
375,"Turramurra","1 Coggan Place, Inverell","$160,000",1,4,26.5666666666667,16.786,"Sold","03 Dec 2018"
376,"Broken Hill","22 Queen Street, Walla Walla","$135,000",1,4,747.5,1126.84,"Sold","03 Dec 2018"
377,"Coonamble","65 Dangar Street, Kandos","$120,000",1,1,371.333333333333,517.207,"Sold","03 Dec 2018"
378,"Broken Hill","1 Canary Street, Clandulla","$120,000",1,3,747.5,1126.84,"Sold","03 Dec 2018"
379,"Scone","20 Eugene Street, Inverell","$113,500",1,3,191.116666666667,265.882,"Sold","03 Dec 2018"
380,"Kooringal","12 Frome Street, Mathoura","$105,000",1,3,275,455.478,"Sold","03 Dec 2018"
381,"Broken Hill","3 Rutherford Street, Dalgety","$95,000",1,1,747.5,1126.84,"Sold","03 Dec 2018"
382,"Port Macquarie","120 Chanter St, Berrigan","$95,000",1,2,245.05,374.344,"Sold","03 Dec 2018"
383,"South Grafton","183 Zebina Street, Broken Hill","$85,000",1,3,380.516666666667,597.104,"Sold","03 Dec 2018"
384,"Winston Hills","67 Nombi Street, Mullaley","$80,000",1,5,11.8333333333333,8.122,"Sold","03 Dec 2018"
385,"Broken Hill","52 Ziegler Avenue, Kooringal","$170,000",1,4,747.5,1126.84,"Sold","02 Dec 2018"
386,"Kelso","13 Hawdon Street, Dareton","$63,000",2,2,147.9,180.4,"Sold","02 Dec 2018"
387,"Springfield","Y11/52 Wellington Dr, Nambucca Heads","$173,000",1,2,66.4333333333333,70.3,"Sold","01 Dec 2018"
388,"Cumnock","39-41 Pike Street, Curlewis","$99,000",1,2,234.65,297.163,"Sold","01 Dec 2018"
389,"Oberon","32 Aruma Crescent, Springdale Heights","$172,500",1,3,142.283333333333,162.662,"Sold","30 Nov 2018"
390,"Broken Hill","75 Henry Street, Werris Creek","$165,000",1,2,747.5,1126.84,"Sold","30 Nov 2018"
391,"Broken Hill","47/474 Terrigal Drive, Terrigal","$150,000",1,2,747.5,1126.84,"Sold","30 Nov 2018"
392,"Broken Hill","318/18 Sun Country Holiday Park - Tocumwal Road, Mulwala","$150,000",1,2,747.5,1126.84,"Sold","30 Nov 2018"
393,"Aberdeen","21/474 Terrigal Drive, Terrigal","$145,000",1,3,178.466666666667,251.816,"Sold","30 Nov 2018"
394,"Lockhart","63 Bushman Street, Parkes","$127,000",1,4,319.516666666667,519.498,"Sold","30 Nov 2018"
395,"Pooncarie","2-4 Myall St, Binnaway","$95,000",1,3,703,1137.758,"Sold","30 Nov 2018"
396,"Broken Hill","119 High Street, Warialda","$70,000",1,3,747.5,1126.84,"Sold","30 Nov 2018"
397,"Coonamble","13  Bennett Grove, Bidwill","$1,000",2,5,371.333333333333,517.207,"Sold","30 Nov 2018"
398,"Broken Hill","4/11 Petra Avenue, Tamworth","$138,000",1,2,747.5,1126.84,"Sold","29 Nov 2018"
399,"South Grafton","30 Scrivener Street, Forbes","$125,000",1,4,380.516666666667,597.104,"Sold","29 Nov 2018"
400,"Turramurra","7 Kennedy Street, Manilla","$161,000",1,2,26.5666666666667,16.786,"Sold","28 Nov 2018"
401,"Broken Hill","73 Argent Street, Broken Hill","$100,000",1,3,747.5,1126.84,"Sold","28 Nov 2018"
402,"Coonamble","32 Alcheringa Street, Dubbo","$81,000",1,2,371.333333333333,517.207,"Sold","28 Nov 2018"
403,"Broken Hill","39 Martin Street, Coraki","$162,000",1,3,747.5,1126.84,"Sold","27 Nov 2018"
404,"Scone","6/26 Hume Street, Mulwala","$158,000",1,2,191.116666666667,265.882,"Sold","27 Nov 2018"
405,"Kooringal","29 Picton Street, Broken Hill","$65,000",1,3,275,455.478,"Sold","27 Nov 2018"
406,"Broken Hill","451 Ashford Street, Lavington","$175,000",1,3,747.5,1126.84,"Sold","26 Nov 2018"
407,"Port Macquarie","36 Rose Street, Quirindi","$60,000",1,3,245.05,374.344,"Sold","26 Nov 2018"
408,"South Grafton","76 Ashelford Street, Temora","$158,000",1,2,380.516666666667,597.104,"Sold","24 Nov 2018"
409,"Winston Hills","51/26 Swimming Creek Rd, Nambucca Heads","$158,000",1,2,11.8333333333333,8.122,"Sold","23 Nov 2018"
410,"Broken Hill","470 Cummins St, Broken Hill","$155,000",1,3,747.5,1126.84,"Sold","23 Nov 2018"
411,"Kelso","12 Jones Street, Parkes","$140,000",1,4,147.9,180.4,"Sold","23 Nov 2018"
412,"Springfield","5 Lake Drive, Narrandera","$130,000",2,4,66.4333333333333,70.3,"Sold","23 Nov 2018"
413,"Cumnock","58/8 Hearnes Lake Road, The Pines, Woolgoolga","$125,000",1,1,234.65,297.163,"Sold","23 Nov 2018"
414,"Oberon","20 Amethyst Street, Tingha","$75,000",1,4,142.283333333333,162.662,"Sold","23 Nov 2018"
415,"Broken Hill","274 Patton Street, Broken Hill","$83,500",1,2,747.5,1126.84,"Sold","22 Nov 2018"
416,"Broken Hill","7/3197 Princes Highway, Millingandi","$172,500",1,2,747.5,1126.84,"Sold","21 Nov 2018"
417,"Broken Hill","81 Morgan Lane, Broken Hill","$160,000",1,4,747.5,1126.84,"Sold","21 Nov 2018"
418,"Aberdeen","50 Frederica Street, Narrandera","$127,500",1,2,178.466666666667,251.816,"Sold","21 Nov 2018"
419,"Lockhart","137 Lambeth, Glen Innes","$110,000",1,3,319.516666666667,519.498,"Sold","21 Nov 2018"
420,"Pooncarie","12 Morish St, Broken Hill","$106,000",1,2,703,1137.758,"Sold","21 Nov 2018"
421,"Broken Hill","20 Bowen Street, Woodstock","$80,000",1,2,747.5,1126.84,"Sold","21 Nov 2018"
422,"Coonamble","41/539 Pacific Highway, Boambee","$39,000",1,2,371.333333333333,517.207,"Sold","21 Nov 2018"
423,"Broken Hill","68 Twynam Street, Narrandera","$174,000",2,2,747.5,1126.84,"Sold","20 Nov 2018"
424,"South Grafton","18 Dewhurst Street, Manilla","$160,000",1,3,380.516666666667,597.104,"Sold","20 Nov 2018"
425,"Turramurra","321 Parker Street, Cootamundra","$145,000",1,3,26.5666666666667,16.786,"Sold","20 Nov 2018"
426,"Broken Hill","187 Tarrawingee Road Mumbil via, Wellington","$132,500",1,2,747.5,1126.84,"Sold","20 Nov 2018"
427,"Coonamble","110-126 Bloomfield Street, Somerton","$95,000",2,2,371.333333333333,517.207,"Sold","20 Nov 2018"
428,"Broken Hill","94 Miller Street, Gilgandra","$59,000",1,1,747.5,1126.84,"Sold","20 Nov 2018"
429,"Scone","281 Zebina St, Broken Hill","$43,000",1,2,191.116666666667,265.882,"Sold","20 Nov 2018"
430,"Kooringal","2-4 Empire Place, Wee Waa","$35,000",1,3,275,455.478,"Sold","20 Nov 2018"
431,"Broken Hill","118 Ryan Street, Broken Hill","$170,000",2,3,747.5,1126.84,"Sold","19 Nov 2018"
432,"Port Macquarie","130 Oliver Street, Glen Innes","$165,000",1,4,245.05,374.344,"Sold","19 Nov 2018"
433,"South Grafton","42 Riverine Street, Narrandera","$152,000",1,3,380.516666666667,597.104,"Sold","19 Nov 2018"
434,"Winston Hills","188 Moore Street, Emmaville","$120,000",1,2,11.8333333333333,8.122,"Sold","19 Nov 2018"
435,"Broken Hill","62 Geddes Street, Warialda","$102,000",1,3,747.5,1126.84,"Sold","19 Nov 2018"
436,"Kelso","19 Vera Leap Road, Wee Waa","$65,000",1,3,147.9,180.4,"Sold","19 Nov 2018"
437,"Springfield","12 Crane Street, Warialda","$125,000",1,3,66.4333333333333,70.3,"Sold","18 Nov 2018"
438,"Cumnock","32 Copeton Dam Road, Bingara","$156,500",1,4,234.65,297.163,"Sold","17 Nov 2018"
439,"Oberon","40 Hawthorne Street, South Grafton","$175,000",1,2,142.283333333333,162.662,"Sold","16 Nov 2018"
440,"Broken Hill","72 Balfour Street, Culcairn","$160,000",1,3,747.5,1126.84,"Sold","16 Nov 2018"
441,"Broken Hill","29 Poole Street, Werris Creek","$148,000",1,2,747.5,1126.84,"Sold","16 Nov 2018"
442,"Broken Hill","11 Stipa Street, Goolgowi","$90,000",1,4,747.5,1126.84,"Sold","16 Nov 2018"
443,"Aberdeen","277 Eyre Street, Broken Hill","$55,000",1,2,178.466666666667,251.816,"Sold","16 Nov 2018"
444,"Lockhart","5/427 WOOD STREET, Deniliquin","$160,000",1,2,319.516666666667,519.498,"Sold","15 Nov 2018"
445,"Pooncarie","100 High Street, Warialda","$158,000",1,2,703,1137.758,"Sold","15 Nov 2018"
446,"Broken Hill","12 Showground Road, Ganmain","$130,000",2,4,747.5,1126.84,"Sold","15 Nov 2018"
447,"Coonamble","15 Kate St, Narrabri","$125,000",1,2,371.333333333333,517.207,"Sold","15 Nov 2018"
448,"Broken Hill","1734 Yetman Road, Inverell","$98,000",1,2,747.5,1126.84,"Sold","15 Nov 2018"
449,"South Grafton","37 Lachlan Street, Koorawatha","$77,500",1,1,380.516666666667,597.104,"Sold","15 Nov 2018"
450,"Turramurra","14 Woodward Street, Parkes","$170,000",1,3,26.5666666666667,16.786,"Sold","14 Nov 2018"
451,"Broken Hill","57 Reymond Street, Forbes","$165,000",1,4,747.5,1126.84,"Sold","14 Nov 2018"
452,"Coonamble","18 Frank Street, Narrandera","$135,000",1,2,371.333333333333,517.207,"Sold","14 Nov 2018"
453,"Broken Hill","15/187 Ballina Road, Alstonville","$175,000",1,2,747.5,1126.84,"Sold","13 Nov 2018"
454,"Scone","62 Twynam Street, Narrandera","$97,000",1,4,191.116666666667,265.882,"Sold","13 Nov 2018"
455,"Kooringal","965  Kestrel Street, North Albury","$170,000",1,3,275,455.478,"Sold","12 Nov 2018"
456,"Broken Hill","35 Abercrombie Street, Guyra","$163,000",1,3,747.5,1126.84,"Sold","12 Nov 2018"
457,"Port Macquarie","30 Kyeamba Street, Mangoplah","$155,000",1,3,245.05,374.344,"Sold","12 Nov 2018"
458,"South Grafton","12 Williams Avenue, Cootamundra","$147,000",1,3,380.516666666667,597.104,"Sold","12 Nov 2018"
459,"Winston Hills","Address available on request, Kangy Angy","$119,000",1,1,11.8333333333333,8.122,"Sold","12 Nov 2018"
460,"Broken Hill","24 Medora Street, Inverell","$115,000",1,2,747.5,1126.84,"Sold","12 Nov 2018"
461,"Kelso","8-10 Moore Street, Guyra","$95,500",1,3,147.9,180.4,"Sold","12 Nov 2018"
462,"Springfield","133/64 Newman Street, Woolgoolga","$92,500",1,1,66.4333333333333,70.3,"Sold","12 Nov 2018"
463,"Cumnock","117 Farnell Street, Forbes","$150,000",1,2,234.65,297.163,"Sold","10 Nov 2018"
464,"Oberon","290 SLOANE STREET, Deniliquin","$145,000",1,3,142.283333333333,162.662,"Sold","10 Nov 2018"
465,"Broken Hill","23 Kelly Street, South Grafton","$75,000",1,1,747.5,1126.84,"Sold","10 Nov 2018"
466,"Broken Hill","13 Wenke Street, Walla Walla","$170,000",1,3,747.5,1126.84,"Sold","09 Nov 2018"
467,"Broken Hill","14 Pullaming Street, Curlewis","$166,000",1,2,747.5,1126.84,"Sold","09 Nov 2018"
